filename, Darier_s-Disease, Epidermolysis-Bullosa-Pruriginosa, Hailey-Hailey-Disease, Hemangiome, Impetigo, Leishmanios, Lupus-Erythematosus-Chronicus-Discoides, Melanoma, Molluscum-Contagiosum, Porokeratosis, Psoriasis, Tinea-Corporis, Tungiasis, acne, basal-cell-carcinoma, eczema, lichen, nevus, normal skin
Basal-Cell-Carcinoma-181-_jpg.rf.a31408af787bc1e79d338987a35825a4.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
EC16_PNG.rf.a2fca7c2031a0ce598efb76bf86f6813.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
acne-infantile-3_jpg.rf.a32b64dc214a5cf63907347460db4859.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
lichen-planus-200_jpg.rf.a32f8d8bcc6df519cc12b01df1a3047a.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
tungiasis-2-_jpg.rf.a3380cb4df3d5f313320108db93a3546.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
melanoma_1314_jpg.rf.a34a86eb0105846ccc5a1202fba41e00.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
nevus-85-_jpg.rf.a34e77434bd53ed896a68cbe9fd179a7.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Darier_s-Disease-65-_jpg.rf.a350bb164aee350f3f0d2d3a9053c328.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
13-1-_jpg.rf.a3635c0770f4c034c8afa1b905d7c5e2.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
normal61_png_jpg.rf.a36109c7007066f3ab18d92a71b344aa.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Impetigo-15-_jpg.rf.a3611cd96532be6ccb06413db75bfbb1.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Porokeratosis-Actinic-91-_jpg.rf.a37253bf80081f7e672e9411c6018c8f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Molluscum-Contagiosum-20-_jpg.rf.a35bc77a6c59518549005c8f3fc510ce.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
melanoma_5512_jpg.rf.a3016e6d58f38c457da8ca76c97209e3.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Psoriasis-34-_jpg.rf.a36240aee81fb938fe0da051a20a9075.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
ec27_jpg.rf.a3e7dfcbb3c3c03c9404eaab7ab61bf6.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Capture-d-ecran-2024-05-21-203455_png.rf.a381ea48ad3ae30e1a74e008400653ce.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Capture-d-ecran-2024-05-21-212602_png.rf.a3d81e42e2cd7f9d5d5df593c429bff1.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMG_20230624_095846_jpg.rf.a3ed3556e4b8f8331223d0c7cb1e2d56.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
istockphoto-939036302-612x612_jpg.rf.a35537c65aa84fc732778bcb4457d22a.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Basal-Cell-Carcinoma-52-_jpg.rf.a37744f9e7900034b71a28bcb0b78c57.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
LEISHMANIOSE-17-_PNG.rf.a39ad475ba87054de089145c841027e9.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
acne-208-_jpg.rf.a3ba0a2bf661cc12a500beb7f614786a.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
30_jpg.rf.a40075dcccd8ab53e641b121877eda58.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Darier_s-Disease-26-_jpg.rf.a385a0e8f5147569d7933c5533b4df20.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Darier_s-Disease-35-_jpg.rf.a40236001dbac813c50f87b6644f3864.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
HEMANGIOME-35-_PNG.rf.a435487a67ce709547dc393bf6fa1456.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
lichen-planus-123_jpg.rf.a42c26b17943c7d5a60694634b09c96c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
Lupus-Erythematosus-Chronicus-Discoides-54-_jpg.rf.a41bb08944296619742a779fc23508f6.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Impetigo-23-_jpg.rf.a424084a83ededfdd23961a5664717e8.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Basal-Cell-Carcinoma-128-_jpg.rf.a43a85b26dc08786a3ddbc87233068cb.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Tungiasis-40-_jpg.rf.a39ba1c03b9e2da05e6904c1e58c16c1.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
69_jpg.rf.a43956171848346f8ee1cce07d801021.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
lichen-planus-158_jpg.rf.a46c243590b2256034965d612933b35d.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
dariers-disease-29_jpg.rf.a413731714653da21a06314155ef185e.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
What-Is-Adult-Acne_jpg.rf.a456c95851df3122f0405bef66dc83ea.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Psoriasis-21-_jpg.rf.a484cb2027966f43e464c04f3ca195d1.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
LEISHMANIOSE-47-_jpg.rf.a48727ddac6e3fa5fb4b8cacc4c60136.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
LEISHMANIOSE-19-_PNG.rf.a429a4b528a0f729ffdf2ceb64b1f7f8.jpg, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Porokeratosis-9-_jpg.rf.a47b8b25e25f5659df9f2250b7be61db.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
Impetigo-20-_jpg.rf.a470388503331316e92331212bae6c3a.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
lichen-planus-116_jpg.rf.a3ef268930aeb98c786e09d18ac9e385.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
normal104_png_jpg.rf.a3877031928bec59536bce65a71927e9.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Capture-d-ecran-2024-05-21-212330_png.rf.a4d84569bef1cf374754a3a3a2088342.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Basal-Cell-Carcinoma-290-_jpg.rf.a4c9920a630aff8c5ee008f7d4acc2c8.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Molluscum-Contagiosum-102-_jpg.rf.a4fa6ea65ad23447fec7110cf68d23ca.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
lichen-80-_jpg.rf.a4ca7dd30001f7a8437a5d293ff1ea45.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
5_jpg.rf.a4c4cb3af0dfa92166a55f42f26e9aff.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Tungiasis-35-_jpg.rf.a4d37b064807f684196a45cf6901594b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
nevus-245-_jpg.rf.a511437029bbf93539f336bce9dee58e.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
lupus-chronic-cutaneous-105_jpg.rf.a52237114f441783800a2d44c17cd61d.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
acne-231-_jpg.rf.a4e43d61fb972aa256ac3d0a4e054047.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Impetigo-48-_jpg.rf.a4a4451427368e052bfe75f32caa2199.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Melanoma-26-_jpg.rf.a474861a14ef6d600ddf19c616abec19.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Molluscum-Contagiosum-14-_webp.rf.a51ef06f4f5738780b23b0e8de20516c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
lupus-chronic-cutaneous-64_jpg.rf.a4aeda5ec34e8b64c02550eac490aab7.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
melanoma_1182_jpg.rf.a49449e9c0c76e1af6741df746f9eea1.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Molluscum-Contagiosum-93-_jpg.rf.a4ea33856b738aec962d2d417d6d12e3.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
DARIER36_png.rf.a4b0e2fd22cf8e08ba316d570db26ce4.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Basal-Cell-Carcinoma-107-_jpg.rf.a537e082cd0302aae2c4e15800106be9.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
melanoma_483_jpg.rf.a540054bbb67d9fb68666de09fc3a459.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
unnamed-1-_jpg.rf.a539219a34a3daed72fdf90838893da4.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Darier_s-Disease-1-_jpg.rf.a537aeeb659cacf7427317832029b6c5.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
lichen-planus-111_jpg.rf.a461e588c1fba8a4cd0cf40225c7edd1.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
acne-107-_jpg.rf.a576162837ebdda3558bf6bdf9ebd47c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
acne-45-_jpg.rf.a55991a2f3fc1bbf2c98bc1bd542912a.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Capture-d-ecran-2024-05-21-005312_png.rf.a55b7139a0c48ea6f9298e89e19a5741.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
lupus-chronic-cutaneous-129_jpg.rf.a56f638e8ae2f7c3315ba228bd4ec4b3.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
molu_jpg.rf.a4f4c51ac0f22b603fe4c75626041113.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Lupus-Erythematosus-Chronicus-Discoides-74-_jpg.rf.a5881da665b5da2806aef511b5a19884.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Psoriasis-100-_jpg.rf.a586546ee9adf4b806fb4c3dc0275f1e.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
normal101_png_jpg.rf.a585beb103b419dd42a047d201a145ec.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Psoriasis-14-_jpg.rf.a591e47119a433e9f13bc1a00ff7e6fe.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
1234qdascz_jpg.rf.a51a2545a53b4992f0120e1aeecb408a.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Basal-Cell-Carcinoma-45-_jpg.rf.a5a65a547f589ca07d44e6cdb993f990.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
eczema-66-_jpg.rf.a5a346ea158f9174ab0a4076089ea19f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Hailey-Hailey-Disease-105-_jpg.rf.a5a089451c566dc0fd9e36e46db255ca.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
IMPetigo5_png.rf.a5d3d581969a9b886a90110898002a45.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Psoriasis-51-_jpg.rf.a5cfbb69f9713dae963b8f610237527b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
ECZEMA8779_jpg.rf.a4cf18a3eebdaae2a694daa5700bccd6.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Psoriasis-10-_jpg.rf.a5bedada9638796f1921eddeb9f6b76c.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
acne-37-_jpg.rf.a57316d769e3210efd52addab9533e36.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
normal274_png_jpg.rf.a5d44012620f639c78d2630c6e413b95.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
nevus-11-_jpg.rf.a59a1ae2e30afa2937d82a457003b5d5.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Basal-Cell-Carcinoma-325-_jpg.rf.a5ee4beb9acf04ba807ec9927d0734aa.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
eczema-207-_jpg.rf.a609f333bfa94b6f643cce6e9d108fcc.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Impetigo-13-_jpg.rf.a57fc45a2e57c266e3a0cab9c4316c3d.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
nevus-172-_jpg.rf.a5ee3b824754bffac0f7605476d6103a.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Darier_s-Disease-38-_jpg.rf.a625b3d3dd264ea3b0bf84159c688aa3.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
melanoma_646_jpg.rf.a60ab35b3b3d60f1ad1c4605eee97085.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Melanoma-62-_jpg.rf.a6188974153de4d3e049aebf33f1a3cc.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
istockphoto-876045074-612x612_jpg.rf.a6278e8b26167fa014fac03274e58b82.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Hailey-Hailey-Disease-39-_jpg.rf.a62818e552e83cb1b4a6740cc53c2b97.jpg, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Molluscum-Contagiosum-7-_jpg.rf.a61c8a01bf1949b2c7412936d9b39068.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
impetigo-53_jpg.rf.a5b79ae4c5a6760554d009457e78a4a7.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
normal271_png_jpg.rf.a6313ebd9936e560a5226782d0747942.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
eczema-403-_jpg.rf.a52737211ac3fe7213c6286d04a0f701.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
Basal-Cell-Carcinoma-69-_jpg.rf.a62e2ad4d7a18596e86f5249b71de7f1.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
dariers-disease-28_jpg.rf.a63240ae2c691f1cc300e92fe9a711cd.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Impetigo-38-_JPG.rf.a63829554af2dd3fca4ade9ee4685404.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
dariers-disease-52_jpg.rf.a611196083408f8cb3e49b2dfd1a16b2.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Lupus-Erythematosus-Chronicus-Discoides-86-_jpg.rf.a5d58b4cb64b0124107113c467ddc9a9.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
melanoma_5512_jpg.rf.a607e3595394866bef5196c11ef1a501.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Melanoma-5-_webp.rf.a63a7ed1f6146d9c824a31824d5835df.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
dariers-disease-36_jpg.rf.a648337a755d13a9b8d44987c8f0912e.jpg, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Tinea-Corporis-83-_jpg.rf.a630ea9c1bfcbb51b27eae860a5ce1d5.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
148018-1_jpg.rf.a644afe8fde866c9ede189aeeefdb93f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Melanoma-38-_jpg.rf.a6452246b6bf1f68b9d35fc25befe86b.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
nevus-101-_jpg.rf.a66d6130819ce927371a7bcff0bff756.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
istockphoto-1473135674-1024x1024_jpg.rf.a6601f1ddf3d96d96831029accfe6045.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Lupus-Erythematosus-Chronicus-Discoides-69-_jpg.rf.a65f3573cfaf4e017ded3718aa2f9d3a.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Tinea-Corporis-66-_jpg.rf.a642f7e076bf18d5d2465763da7100b8.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
Basal-Cell-Carcinoma-166-_jpg.rf.a63844c8878bd1b378f86ae22eb94142.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
Basal-Cell-Carcinoma-140-_jpg.rf.a67072b14d95697df7304746d545cbb1.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
molluscum-contagiosum-97_jpg.rf.a67f28cb15de3ed20d31570a2cef0fd6.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Impetigo-46-_jpg.rf.a6b366db2488c2927185a5f3b0ced18d.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Psoriasis-83-_jpg.rf.a6b3f3c2d965b2fdbc1a058cca38b541.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
Impetigo-7-_jpg.rf.a6a7b54d15b764a01690e01f7c523770.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Before_jpg.rf.a6b51e453dfb36254a292e49282d6e96.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0
Tungiasis-6-_jpg.rf.a69c9775e6d07dd44a3185e60ae5e6d7.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
Tungiasis-69-_jpg.rf.a709f49edf25e3848b013d2a4bb9ec5b.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
melanoma_5393_jpg.rf.a6c32b41dd91de8b8da90abfd7cc9a7d.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Epidermolysis-Bullosa-Pruriginosa-53-_jpg.rf.a6c73c88cfc3f2cb28f485054e3f1ab8.jpg, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Capture-d-ecran-2024-05-21-003011_png.rf.a709303118fdb200dbcd328ce031d0ce.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Impetigo-64-_jpg.rf.a713b55d5724af624af0242151c3037c.jpg, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Melanoma-92-_jpg.rf.a71da3087a1bfeded0b799ba49a00eea.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
nevus-90-_jpg.rf.a6702460ca0701d65bbb5b1be630916f.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0
Molluscum-Contagiosum-71-_jpg.rf.a65e76ae2d2445eff4ea4cc9fe6fee23.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
123413561_jpg.rf.a724916aa65eb182a8ec6727baf2d0ed.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
EC21_PNG.rf.a6416cbeab4669eca2da5b58a554823a.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
lichen-planus-119_jpg.rf.a6b9b5029618a657a80043a1653c4673.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
30_jpg.rf.a730afd11a134adad3a9a88847997d48.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
Psoriasis-Chronic-Plaque-178_jpg.rf.a6fce08e9bf5588fe457be8a09832132.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0
tc_jpg.rf.a66ff4ff8f83bbb49d75c3ca2fceabdc.jpg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
lupus-chronic-cutaneous-134_jpg.rf.a71c819972b7a0f70f10b6cba230f50a.jpg, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
istockphoto-1027149964-612x612_jpg.rf.a738d22d7e8de69a295453b3180e98de.jpg, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
melanoma_5276_jpg.rf.a72b1d8e4f6385c5518bb1d7c9fb10b9.jpg, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
